type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,967529738,0,110,0,0,968.137,384,"110,96,6,0,0,0,0,0,0,0,1,2,7,8,7,9,7,9,7,10,6,10,6,11,6,11,5,12,5,12,5,13,4,13,4,14,4,14,3,14,3,14,3,14,3,14,3,14,3,15,3,15,2,15,2,15,2,15,2,15,2,15,2,15,1,7,3,15,3,15,3,14,3,14,3,14,3,15,3,15,4,15,4,15,4,15,4,15,5,15,5,15,5,15,5,15,6,15,6,15,7,15,7,15,7,15,8,15,8,15,8,15,8,15,9,15,9,15,2,3,0,0,0,0,0,0,0,0,-1,-1,3,-3,29,-21,29,-22,29,-22,29,-22,26,-25,26,-25,26,-26,25,-27,25,-27,25,-27,24,-28,24,-29,23,-29,22,-29,22,-30,21,-31,21,-31,20,-32,20,-32,19,-33,18,-34,18,-35,17,-35,17,-35,16,-36,15,-37,15,-38,14,-38,13,-39,13,-40,16,-40,12,-42,12,-42,12,-43,12,-44,11,-45,12,-46,12,-46,12,-47,13,-48,13,-49,13,-50,13,-50,13,-50,14,-51,16,-51,17,-52,18,-52,19,-52,20,-53,21,-53,22,-52,24,-51,24,-50,26,-50,28,-50,29,-49,7,-13,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,3,3,14,16,14,17,13,18,13,19,12,21,12,22,11,23,10,23,10,24,9,25,9,25,8,26,7,26,7,27,6,27,5,27,5,27,5,28,4,28,4,28,4,28,4,28,4,28,4,28,4,28,4,28,4,28,4,28,5,28,5,28,5,28,6,28,6,28,6,28,6,28,7,28,7,28,8,28,9,29,9,29,9,29,10,28,11,28,11,29,12,29,12,29,13,28,14,29,14,29,15,29,16,28,16,28,17,28,17,29,17,29,18,30,18,29,2,3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-55,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,967534623,0,110,0,0,968.239,384,"110,96,6,0,0,0,0,0,0,0,1,0,7,0,7,0,8,1,8,1,8,2,8,2,8,3,8,3,8,3,8,4,8,4,8,4,8,4,8,5,8,5,8,5,8,5,7,6,8,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,3,3,7,6,7,6,7,6,8,6,8,6,8,6,8,6,8,6,8,5,8,5,8,5,8,5,8,5,9,5,9,5,9,5,9,5,9,5,10,5,10,5,10,4,10,4,10,4,10,4,10,4,11,4,2,1,0,0,0,0,0,0,0,0,-1,-1,0,-4,4,-25,4,-25,4,-25,3,-25,3,-25,3,-25,3,-25,3,-25,2,-25,2,-26,1,-26,1,-26,1,-26,0,-26,-1,-26,-1,-26,-2,-26,-2,-26,-3,-26,-3,-26,-4,-26,-4,-26,-5,-26,-5,-27,-6,-27,-6,-27,-7,-27,-8,-27,-8,-28,-9,-28,-11,-28,-10,-29,-10,-29,-10,-29,-11,-30,-11,-30,-11,-30,-11,-31,-11,-32,-11,-32,-12,-33,-12,-33,-12,-34,-12,-34,-11,-35,-11,-36,-10,-36,-10,-37,-10,-37,-8,-38,-7,-39,-6,-39,-5,-39,-4,-39,-3,-39,-2,-40,-1,-40,-1,-11,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,3,-1,14,0,14,1,15,2,15,3,15,3,15,4,15,5,16,5,16,6,16,6,16,7,16,8,15,8,15,9,15,9,15,10,15,10,15,10,15,11,14,11,14,11,14,11,14,11,15,11,15,11,15,11,16,11,15,11,15,12,15,12,15,11,15,11,15,11,15,11,15,11,16,10,16,10,16,10,17,10,17,9,17,9,17,9,18,9,18,9,18,9,19,9,19,8,19,8,19,8,20,8,20,7,20,7,21,7,21,6,22,6,23,6,22,7,2,0,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,6,1,1,1,1,0,0,0,-97,6,6,1,967540965,0,110,0,0,968.339,384,"110,96,6,0,0,0,0,0,0,0,1,0,7,0,7,0,7,1,8,1,8,2,8,2,8,2,8,3,8,3,8,3,8,4,8,4,8,4,8,4,8,5,8,5,8,5,8,5,7,6,8,6,8,6,8,6,8,6,7,6,7,6,7,5,4,2,8,6,8,6,8,6,7,6,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,9,5,9,5,9,5,9,4,9,4,9,4,10,4,10,4,10,3,10,4,10,3,10,3,10,3,11,3,2,0,0,0,0,0,0,0,0,0,-1,-1,1,-3,10,-21,10,-22,10,-22,9,-22,5,-23,5,-24,5,-24,5,-24,4,-24,4,-24,3,-24,3,-25,2,-25,2,-25,1,-25,1,-25,0,-25,0,-25,0,-26,-1,-26,-1,-26,-2,-26,-2,-26,-3,-26,-3,-26,-4,-26,-5,-26,-5,-27,-6,-27,-6,-28,-2,-29,-7,-29,-7,-29,-8,-29,-8,-29,-8,-30,-8,-30,-8,-31,-9,-31,-9,-32,-9,-32,-9,-33,-9,-34,-9,-34,-8,-35,-7,-35,-7,-36,-7,-36,-6,-37,-6,-37,-5,-38,-3,-38,-2,-38,-1,-37,0,-38,1,-38,2,-39,0,-10,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,13,2,14,2,14,3,14,4,14,5,14,5,15,6,15,7,14,8,14,8,14,8,14,9,14,10,14,10,14,11,13,11,14,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,12,14,13,12,13,13,13,13,13,12,13,12,13,12,13,12,14,12,14,12,14,11,14,11,15,11,16,11,16,11,16,11,16,11,16,10,17,10,17,10,17,9,17,9,18,10,18,9,18,9,19,8,19,8,19,11,19,11,20,11,19,11,2,1,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-55,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,967541323,0,110,0,0,968.439,384,"110,96,6,0,0,0,0,0,0,0,-2,-1,-8,-2,-8,-2,-9,-3,-9,-3,-9,-3,-9,-4,-9,-4,-9,-5,-9,-5,-9,-6,-9,-6,-8,-6,-8,-6,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-4,-4,-8,-8,-8,-8,-8,-7,-8,-7,-8,-7,-8,-8,-8,-8,-8,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-10,-7,-10,-6,-10,-6,-10,-6,-10,-6,-10,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-5,-12,-5,-3,-2,0,0,0,0,0,0,0,0,-1,-1,-2,2,-10,22,-9,22,-9,23,-9,23,-8,23,-7,23,-7,23,-7,24,-7,24,-7,24,-6,24,-5,24,-5,24,-4,24,-3,25,-3,25,-3,25,-2,25,-2,25,-1,25,0,25,0,26,0,26,1,26,1,26,2,27,2,27,3,27,4,27,4,28,4,29,5,29,5,29,6,29,6,30,7,30,7,31,7,31,7,32,7,32,7,33,7,33,7,34,7,34,6,35,6,36,5,36,5,37,4,37,3,38,2,38,1,38,0,38,-1,38,-2,38,-3,39,-4,39,-2,9,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-4,-1,-16,-4,-16,-4,-16,-5,-16,-6,-16,-7,-16,-8,-16,-8,-16,-9,-16,-10,-16,-10,-16,-11,-16,-12,-16,-12,-15,-13,-15,-13,-15,-13,-15,-14,-15,-14,-15,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-15,-14,-14,-15,-14,-15,-14,-15,-15,-15,-15,-16,-14,-16,-14,-16,-14,-17,-13,-17,-13,-17,-13,-17,-13,-18,-13,-18,-13,-18,-13,-18,-13,-19,-12,-19,-12,-20,-12,-20,-12,-20,-11,-21,-11,-21,-11,-21,-11,-21,-11,-22,-11,-22,-11,-21,-10,-3,-2,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-53,11,1,5,1,1,1,1,0,0,0,-97,1,6,1,967548085,0,110,0,0,968.553,384,"110,96,6,0,0,0,0,0,0,0,-2,0,-8,0,-8,0,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-9,-3,-9,-4,-9,-4,-10,-4,-10,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-5,-3,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-11,-5,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-12,-3,-12,-3,-12,-3,-12,-3,-3,-1,0,0,0,0,0,0,0,0,-1,-1,-1,2,-6,22,-5,23,-5,23,-5,23,-3,23,-2,23,-2,23,-2,23,-1,23,-1,24,-1,24,0,24,0,24,1,23,2,24,3,24,3,24,3,24,4,24,4,24,5,24,5,24,6,24,6,25,7,24,7,24,8,24,9,25,10,25,11,26,10,27,11,26,11,26,12,26,13,26,13,27,13,28,13,28,14,28,14,29,14,29,15,30,15,30,14,31,14,32,14,32,14,33,13,33,13,34,12,35,11,35,10,35,9,36,9,36,8,36,6,37,5,38,1,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-4,-1,-15,-2,-16,-2,-16,-3,-16,-4,-16,-4,-17,-5,-17,-6,-17,-6,-17,-7,-17,-7,-17,-8,-17,-9,-17,-9,-17,-10,-17,-10,-17,-10,-17,-11,-16,-11,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-17,-12,-16,-13,-16,-12,-16,-12,-17,-12,-17,-12,-17,-12,-17,-12,-17,-11,-17,-11,-17,-11,-18,-11,-18,-10,-19,-10,-19,-10,-19,-9,-19,-9,-19,-9,-19,-9,-20,-9,-20,-8,-20,-8,-21,-8,-21,-8,-21,-7,-22,-7,-22,-7,-22,-6,-22,-7,-22,-7,-23,-7,-22,-7,-3,-1,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,967607466,0,110,0,0,968.666,384,"110,96,6,0,0,0,0,0,0,0,-1,2,-5,9,-5,9,-6,9,-7,9,-7,9,-8,9,-8,9,-9,9,-9,9,-10,8,-10,8,-10,8,-11,8,-11,8,-12,8,-12,7,-12,7,-12,7,-12,7,-12,7,-13,7,-13,7,-12,7,-12,7,-12,7,-12,7,-6,3,-13,7,-13,7,-12,7,-12,7,-12,7,-12,7,-12,7,-12,7,-12,8,-12,8,-12,8,-12,9,-12,9,-12,9,-12,9,-12,9,-11,9,-12,10,-12,10,-12,10,-11,10,-11,11,-11,11,-11,11,-11,12,-11,12,-3,3,0,0,0,0,0,0,0,0,-1,-1,2,2,22,22,23,22,23,22,23,21,26,19,26,18,27,18,27,17,27,17,27,17,28,16,28,16,28,16,29,14,29,13,30,12,30,12,31,12,31,11,31,11,32,10,32,10,33,10,33,9,33,9,34,8,34,7,35,6,36,5,37,5,38,8,38,4,39,4,39,4,40,4,40,4,41,5,42,4,43,4,44,5,44,4,44,4,45,4,46,4,47,6,47,7,47,8,48,9,48,10,49,12,49,13,48,14,47,15,47,16,47,17,47,19,47,21,11,5,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-3,4,-11,17,-12,17,-13,16,-15,16,-15,16,-16,16,-18,16,-19,15,-19,15,-20,14,-20,14,-21,14,-22,14,-22,13,-23,13,-23,12,-24,12,-24,11,-24,11,-24,11,-24,10,-24,10,-24,10,-24,10,-24,11,-24,10,-25,9,-25,10,-25,11,-25,11,-24,11,-24,11,-24,11,-24,11,-24,12,-24,12,-24,13,-24,14,-24,14,-24,15,-24,15,-23,15,-23,15,-23,16,-23,16,-24,17,-24,17,-24,17,-23,18,-23,19,-22,20,-23,20,-23,21,-24,19,-24,20,-24,20,-24,20,-3,2,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-55,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,968557438,0,110,0,0,969.128,384,"110,96,6,0,0,0,0,0,0,0,-2,-1,-8,-4,-8,-4,-8,-4,-8,-5,-8,-5,-8,-6,-8,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-8,-7,-8,-7,-8,-7,-8,-7,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-3,-5,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-9,-9,-9,-8,-9,-8,-9,-8,-10,-8,-10,-8,-10,-8,-3,-2,0,0,0,0,0,0,0,0,-1,-1,-3,2,-18,16,-18,17,-18,18,-17,18,-15,19,-15,19,-15,20,-15,20,-14,20,-14,20,-14,21,-14,21,-13,21,-12,21,-11,22,-11,22,-11,23,-10,23,-10,23,-10,23,-9,23,-9,24,-9,24,-9,25,-8,25,-7,25,-6,26,-6,26,-6,27,-5,27,-8,28,-5,29,-5,28,-5,29,-5,29,-4,30,-5,31,-5,31,-5,32,-5,33,-5,33,-4,33,-5,34,-6,34,-7,35,-7,35,-8,35,-8,36,-9,36,-11,36,-12,36,-13,36,-14,35,-14,35,-15,35,-16,35,-18,35,-5,8,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-4,-2,-14,-7,-14,-8,-14,-9,-14,-10,-14,-11,-13,-12,-13,-12,-13,-13,-12,-14,-12,-14,-12,-14,-12,-15,-12,-16,-11,-16,-11,-17,-11,-17,-10,-17,-10,-17,-10,-18,-10,-18,-9,-18,-9,-18,-9,-18,-9,-18,-9,-18,-10,-18,-9,-18,-10,-18,-10,-18,-10,-18,-10,-18,-10,-18,-10,-18,-10,-18,-11,-18,-11,-18,-11,-17,-12,-17,-12,-17,-13,-17,-13,-17,-13,-18,-13,-18,-13,-17,-14,-18,-14,-17,-15,-17,-15,-17,-15,-17,-16,-17,-16,-17,-17,-17,-17,-17,-16,-18,-16,-18,-16,-19,-16,-18,-2,-3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,7,1,1,1,1,0,0,0,-97,3,6,1,968835344,0,110,0,0,969.406,384,"110,96,6,0,0,0,0,0,0,0,-2,-2,-8,-9,-8,-10,-8,-10,-8,-11,-7,-11,-7,-12,-7,-12,-6,-12,-6,-13,-6,-13,-6,-14,-5,-14,-5,-14,-5,-15,-4,-15,-4,-15,-4,-15,-4,-15,-4,-15,-4,-16,-3,-15,-3,-15,-3,-15,-4,-15,-4,-15,-4,-15,-2,-8,-4,-15,-4,-15,-3,-15,-4,-15,-4,-15,-4,-15,-4,-15,-5,-15,-5,-15,-5,-15,-5,-15,-6,-15,-6,-15,-6,-15,-6,-15,-6,-15,-7,-15,-7,-16,-8,-16,-8,-15,-8,-15,-8,-15,-9,-15,-10,-15,-10,-15,-10,-15,-3,-4,0,0,0,0,0,0,0,0,-2,0,-6,3,-31,17,-31,17,-31,17,-30,18,-28,21,-28,22,-27,22,-27,23,-27,23,-26,24,-26,24,-26,25,-26,25,-25,26,-24,27,-24,27,-23,27,-22,28,-22,29,-21,29,-21,30,-20,31,-20,32,-20,32,-19,33,-19,34,-18,34,-17,35,-17,36,-16,37,-21,35,-15,38,-15,39,-15,40,-15,40,-15,41,-15,42,-16,43,-16,44,-16,45,-16,46,-16,46,-16,46,-17,47,-18,47,-19,48,-19,48,-20,48,-22,49,-24,48,-25,48,-26,47,-28,47,-29,46,-30,46,-31,45,-33,45,-11,13,-3,2,0,-1,1,-2,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-2,-5,-6,-14,-18,-14,-19,-14,-20,-13,-21,-12,-22,-12,-23,-11,-24,-10,-24,-9,-25,-9,-26,-8,-27,-7,-27,-7,-27,-6,-28,-6,-28,-5,-28,-5,-28,-4,-28,-4,-29,-4,-29,-4,-29,-4,-29,-3,-29,-3,-29,-3,-29,-3,-29,-1,-29,-4,-29,-4,-29,-4,-29,-5,-29,-5,-29,-5,-29,-5,-29,-6,-30,-7,-30,-7,-30,-8,-30,-8,-30,-8,-29,-9,-29,-10,-29,-10,-29,-11,-30,-11,-30,-12,-30,-12,-30,-13,-30,-14,-30,-14,-30,-15,-30,-16,-30,-16,-30,-14,-31,-15,-31,-15,-31,-15,-31,-3,-6,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,6,1,1,1,1,0,0,0,-97,6,6,1,968880732,0,110,0,0,969.524,384,"110,96,6,0,0,0,0,0,0,0,1,-1,6,-3,7,-3,7,-3,8,-2,8,-2,8,-2,8,-2,8,-1,8,-1,9,-1,9,0,9,0,9,0,9,0,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,4,0,9,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,9,1,9,0,10,0,10,0,10,0,10,0,10,-1,10,-1,10,-1,11,-1,11,-1,10,-1,10,-2,11,-2,11,-2,11,-2,11,-3,11,-3,2,-1,0,0,0,0,0,0,0,0,-1,-1,-2,-3,-13,-20,-14,-20,-14,-20,-14,-20,-12,-21,-13,-21,-13,-21,-13,-21,-13,-21,-14,-21,-14,-21,-15,-20,-15,-20,-16,-19,-17,-19,-17,-18,-18,-18,-18,-17,-18,-18,-19,-18,-19,-17,-20,-17,-20,-17,-20,-17,-21,-17,-21,-16,-22,-16,-23,-15,-23,-14,-24,-14,-27,-11,-25,-15,-26,-15,-26,-15,-27,-15,-27,-15,-28,-15,-28,-16,-28,-16,-29,-16,-30,-16,-31,-15,-31,-16,-31,-16,-31,-18,-31,-19,-31,-19,-31,-20,-31,-20,-31,-22,-31,-23,-30,-24,-30,-25,-29,-25,-30,-25,-29,-26,-28,-27,-7,-7,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,11,-8,12,-8,13,-7,13,-6,14,-6,15,-5,15,-5,15,-4,16,-4,16,-4,16,-4,16,-4,17,-3,17,-3,17,-2,17,-1,17,-1,17,-1,18,-1,18,0,18,0,18,0,18,0,18,-1,18,-1,17,-1,18,-4,18,0,18,0,18,0,18,-1,18,-1,18,-1,18,-1,18,-1,18,-2,19,-3,18,-3,18,-3,18,-4,19,-4,19,-4,19,-4,19,-5,19,-5,19,-5,19,-6,19,-6,20,-6,19,-7,19,-8,19,-8,20,-8,19,-11,20,-12,19,-11,19,-11,2,-2,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-55,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,968882392,0,110,0,0,969.634,384,"110,96,6,0,0,0,0,0,0,0,0,1,3,6,3,7,3,7,2,8,2,8,2,8,1,8,1,9,1,9,0,9,0,9,0,9,0,9,-1,9,-1,10,-1,10,-1,10,-1,10,-1,10,-2,10,-2,10,-2,10,-2,10,-2,10,-2,10,-2,10,-1,5,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,0,10,0,10,0,10,0,11,0,10,1,10,1,10,1,10,1,11,1,11,1,11,1,11,2,11,2,11,2,11,2,11,0,2,0,0,0,0,0,0,0,0,-1,-1,2,-1,23,-4,23,-5,24,-5,24,-5,23,-8,23,-9,23,-10,22,-10,22,-10,22,-10,22,-11,22,-11,22,-12,21,-12,21,-13,21,-14,21,-14,21,-15,20,-15,20,-16,20,-16,20,-17,20,-17,19,-18,19,-18,19,-19,19,-20,19,-20,19,-21,19,-21,21,-20,19,-23,19,-23,19,-24,19,-24,19,-25,19,-25,20,-26,20,-26,21,-27,21,-27,21,-28,21,-28,22,-28,23,-28,24,-28,24,-28,25,-28,26,-28,27,-27,28,-27,28,-26,29,-25,30,-25,30,-24,31,-23,32,-23,8,-6,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,5,13,4,14,3,14,3,15,2,15,2,16,1,16,0,16,0,17,-1,17,-1,17,-2,18,-2,18,-3,18,-3,18,-3,18,-4,18,-4,18,-5,18,-5,18,-5,18,-5,19,-5,18,-5,18,-5,18,-5,18,-6,18,-5,18,-5,19,-5,19,-4,18,-4,18,-4,19,-4,19,-4,19,-3,19,-3,19,-2,19,-2,20,-2,20,-2,20,-1,20,-1,20,0,20,0,20,0,21,0,21,0,21,1,21,2,22,2,22,3,22,3,22,1,23,2,23,2,23,2,23,0,2,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,7,1,1,1,1,0,0,0,-97,4,6,1,968883187,0,110,0,0,969.739,384,"110,96,6,0,0,0,0,0,0,0,0,2,2,10,2,10,1,11,1,11,0,11,-1,11,-1,12,-1,12,-2,12,-2,12,-3,12,-3,12,-4,13,-4,13,-4,13,-4,13,-4,12,-5,12,-5,12,-5,13,-5,13,-5,12,-5,12,-5,13,-5,13,-5,13,-3,6,-5,13,-5,13,-5,13,-5,13,-5,13,-5,13,-5,13,-4,13,-4,13,-4,13,-4,13,-3,14,-3,14,-3,14,-3,14,-2,14,-2,14,-2,14,-2,15,-2,15,-1,15,-1,15,-1,15,0,15,0,15,0,16,0,4,0,0,0,0,0,0,0,0,-1,-1,3,-1,31,0,32,-1,32,-1,32,-1,31,-5,32,-5,32,-6,32,-6,31,-7,31,-7,31,-8,31,-9,31,-9,31,-10,31,-11,31,-12,30,-13,30,-13,30,-14,30,-15,30,-16,30,-16,30,-17,30,-17,30,-18,29,-19,29,-20,29,-21,29,-22,30,-23,32,-20,30,-24,30,-25,30,-25,31,-26,31,-26,32,-27,32,-28,33,-28,33,-29,34,-29,34,-30,35,-30,36,-30,37,-30,38,-29,39,-29,39,-29,41,-28,42,-28,43,-27,43,-26,43,-24,43,-23,45,-22,46,-21,47,-20,11,-5,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,3,19,2,20,1,21,0,21,-1,22,-2,22,-3,22,-4,22,-5,23,-5,23,-6,23,-7,23,-8,24,-9,24,-9,24,-9,24,-10,24,-10,24,-11,24,-11,24,-11,23,-11,23,-11,23,-11,23,-11,23,-11,23,-12,23,-11,23,-12,24,-11,24,-11,24,-10,24,-10,24,-10,24,-10,24,-9,24,-9,25,-8,25,-8,26,-8,26,-8,26,-7,26,-7,26,-6,27,-6,27,-6,28,-5,28,-5,28,-4,29,-3,29,-3,29,-2,29,-2,30,-4,30,-3,31,-3,31,-3,30,-1,3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,968883610,0,110,0,0,969.85,384,"110,96,6,0,0,0,0,0,0,0,-2,-2,-7,-8,-7,-9,-7,-9,-7,-10,-6,-10,-6,-11,-6,-11,-6,-12,-5,-12,-5,-13,-4,-13,-4,-13,-4,-14,-4,-14,-4,-14,-4,-14,-3,-14,-3,-14,-3,-14,-3,-14,-3,-14,-2,-14,-2,-14,-2,-14,-2,-14,-2,-14,-2,-7,-3,-14,-3,-14,-3,-14,-3,-14,-3,-14,-3,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-5,-14,-5,-14,-6,-14,-6,-14,-6,-14,-6,-14,-7,-14,-7,-14,-7,-14,-7,-14,-8,-14,-8,-14,-8,-14,-8,-14,-2,-4,0,0,0,0,0,0,0,0,-1,-1,-4,2,-26,18,-26,19,-26,20,-26,20,-25,20,-25,21,-25,21,-24,22,-24,22,-24,23,-23,24,-23,24,-22,25,-22,25,-21,25,-20,26,-20,27,-20,27,-19,28,-19,28,-18,29,-17,29,-17,30,-17,30,-16,31,-16,32,-15,32,-15,33,-14,34,-14,35,-14,36,-13,37,-13,37,-13,37,-13,38,-13,39,-13,40,-13,40,-13,41,-13,42,-13,42,-13,43,-13,43,-14,44,-16,45,-16,45,-17,46,-18,46,-19,46,-20,46,-22,46,-23,45,-24,44,-25,43,-26,43,-28,43,-30,43,-8,10,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-4,-4,-14,-15,-14,-16,-14,-17,-13,-18,-13,-19,-12,-20,-11,-21,-11,-22,-10,-23,-10,-23,-9,-23,-9,-24,-8,-25,-8,-26,-7,-26,-7,-26,-6,-25,-6,-26,-6,-26,-5,-27,-5,-27,-5,-27,-5,-27,-5,-27,-5,-27,-5,-27,-6,-27,-5,-27,-5,-27,-5,-26,-6,-26,-6,-27,-6,-27,-7,-27,-7,-27,-7,-27,-8,-27,-9,-26,-9,-27,-9,-27,-10,-27,-11,-26,-11,-26,-11,-27,-12,-27,-13,-27,-13,-27,-13,-27,-14,-27,-15,-27,-16,-27,-16,-27,-16,-27,-17,-26,-17,-26,-18,-27,-18,-26,-3,-4,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-54,11,1,7,1,1,1,1,0,0,0,-97,6,6,1,968883999,0,110,0,0,969.973,384,"110,96,6,0,0,0,0,0,0,0,-3,0,-11,0,-11,0,-12,-1,-12,-2,-12,-2,-12,-3,-12,-3,-12,-4,-13,-5,-13,-5,-13,-5,-13,-6,-13,-6,-13,-6,-13,-7,-12,-7,-12,-7,-12,-7,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-6,-4,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-13,-8,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-14,-6,-14,-6,-14,-6,-14,-6,-14,-6,-15,-6,-15,-6,-15,-5,-15,-5,-15,-5,-16,-5,-16,-5,-16,-4,-16,-4,-4,-1,0,0,0,0,0,0,0,0,-1,-1,-2,3,-10,29,-9,30,-8,31,-8,31,-5,31,-5,31,-4,31,-4,32,-3,32,-3,32,-2,32,-2,32,-1,32,0,32,1,32,1,32,2,32,3,32,3,33,4,33,5,33,5,33,6,33,6,33,7,34,8,34,9,34,10,34,11,34,12,35,10,37,13,36,13,36,14,36,14,37,14,37,14,38,15,39,15,40,16,41,16,41,17,41,16,42,16,43,16,44,15,45,14,46,14,46,13,47,12,48,11,49,10,49,8,49,7,49,6,49,4,50,3,51,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6,-1,-21,-2,-21,-3,-21,-4,-22,-5,-22,-6,-23,-7,-23,-8,-23,-9,-23,-10,-23,-11,-23,-11,-22,-12,-22,-13,-22,-14,-23,-14,-22,-15,-22,-15,-22,-16,-22,-16,-21,-17,-21,-17,-21,-17,-21,-17,-21,-17,-21,-17,-21,-17,-20,-18,-22,-17,-21,-17,-21,-17,-21,-16,-22,-16,-22,-16,-22,-16,-23,-16,-23,-15,-24,-14,-24,-14,-24,-14,-25,-14,-25,-14,-25,-14,-25,-13,-26,-13,-26,-13,-27,-13,-27,-12,-27,-12,-28,-11,-28,-11,-29,-11,-29,-11,-29,-10,-29,-12,-29,-12,-29,-12,-29,-11,-4,-2,"
